raceId,year,circuitId,name,qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,raceId,driverId,constructorId,grid,positionOrder,points,laps,rank,fastestLapSpeed,driverid,driverref
1077,2022,21,"Emilia Romagna Grand Prix",9258,1077,817,1,3,6,1:19.980,1:20.031,1:29.742,1077,817,1,6,18,0.0,62,14,216.634,817,ricciardo
1077,2022,21,"Emilia Romagna Grand Prix",9257,1077,4,214,14,5,1:20.198,1:19.595,1:29.202,1077,4,214,9,19,0.0,6,19,177.282,4,alonso
1077,2022,21,"Emilia Romagna Grand Prix",9262,1077,832,6,55,10,1:19.305,1:18.990,,1077,832,6,4,20,0.0,0,0,\N,832,sainz
1078,2022,79,"Miami Grand Prix",9275,1078,830,9,1,3,1:29.836,1:29.202,1:28.991,1078,830,9,3,1,26.0,57,1,213.255,830,max_verstappen
1078,2022,79,"Miami Grand Prix",9273,1078,844,6,16,1,1:29.474,1:29.130,1:28.796,1078,844,6,1,2,18.0,57,2,212.959,844,leclerc
1078,2022,79,"Miami Grand Prix",9274,1078,832,6,55,2,1:30.079,1:29.729,1:28.986,1078,832,6,2,3,15.0,57,3,212.258,832,sainz
1078,2022,79,"Miami Grand Prix",9276,1078,815,9,11,4,1:30.055,1:29.673,1:29.036,1078,815,9,4,4,12.0,57,4,212.191,815,perez
1078,2022,79,"Miami Grand Prix",9284,1078,847,131,63,12,1:30.490,1:30.173,,1078,847,131,12,5,10.0,57,5,211.325,847,russell
1078,2022,79,"Miami Grand Prix",9278,1078,1,131,44,6,1:30.388,1:29.797,1:29.625,1078,1,131,6,6,8.0,57,7,209.629,1,hamilton
1078,2022,79,"Miami Grand Prix",9277,1078,822,51,77,5,1:30.845,1:29.751,1:29.475,1078,822,51,5,7,6.0,57,10,209.083,822,bottas
1078,2022,79,"Miami Grand Prix",9292,1078,839,214,31,20,\N,\N,\N,1078,839,214,20,8,4.0,57,9,209.130,839,ocon
1078,2022,79,"Miami Grand Prix",9290,1078,848,3,23,18,1:31.266,,,1078,848,3,18,9,2.0,57,15,208.494,848,albon
1078,2022,79,"Miami Grand Prix",9282,1078,840,117,18,10,1:30.441,1:29.996,1:30.676,1078,840,117,0,10,1.0,57,12,208.796,840,stroll
1078,2022,79,"Miami Grand Prix",9283,1078,4,214,14,11,1:30.407,1:30.160,,1078,4,214,11,11,0.0,57,13,208.753,4,alonso
1078,2022,79,"Miami Grand Prix",9281,1078,852,213,22,9,1:30.485,1:30.031,1:29.932,1078,852,213,9,12,0.0,57,8,209.417,852,tsunoda
1078,2022,79,"Miami Grand Prix",9286,1078,817,1,3,14,1:30.583,1:30.310,,1078,817,1,14,13,0.0,57,11,208.901,817,ricciardo
1078,2022,79,"Miami Grand Prix",9291,1078,849,3,6,19,1:31.325,,,1078,849,3,19,14,0.0,57,18,206.896,849,latifi
1078,2022,79,"Miami Grand Prix",9287,1078,854,210,47,15,1:30.645,1:30.423,,1078,854,210,15,15,0.0,57,6,210.565,854,mick_schumacher
1078,2022,79,"Miami Grand Prix",9288,1078,825,210,20,16,1:30.975,,,1078,825,210,16,16,0.0,56,17,208.351,825,kevin_magnussen
1078,2022,79,"Miami Grand Prix",9285,1078,20,117,5,13,1:30.677,1:30.214,,1078,20,117,0,17,0.0,54,16,208.423,20,vettel
1078,2022,79,"Miami Grand Prix",9279,1078,842,213,10,7,1:30.779,1:30.128,1:29.690,1078,842,213,7,18,0.0,45,19,206.199,842,gasly
1078,2022,79,"Miami Grand Prix",9280,1078,846,1,4,8,1:30.761,1:29.634,1:29.750,1078,846,1,8,19,0.0,39,14,208.575,846,norris
1078,2022,79,"Miami Grand Prix",9289,1078,855,51,24,17,1:31.020,,,1078,855,51,17,20,0.0,6,20,203.520,855,zhou
1079,2022,4,"Spanish Grand Prix",9294,1079,830,9,1,2,1:20.091,1:19.219,1:19.073,1079,830,9,2,1,25.0,66,4,196.943,830,max_verstappen
1079,2022,4,"Spanish Grand Prix",9297,1079,815,9,11,5,1:20.447,1:19.830,1:19.420,1079,815,9,5,2,19.0,66,1,200.099,815,perez
1079,2022,4,"Spanish Grand Prix",9296,1079,847,131,63,4,1:20.218,1:19.470,1:19.393,1079,847,131,4,3,15.0,66,3,198.851,847,russell
1079,2022,4,"Spanish Grand Prix",9295,1079,832,6,55,3,1:19.892,1:19.453,1:19.166,1079,832,6,3,4,12.0,66,7,195.731,832,sainz
1079,2022,4,"Spanish Grand Prix",9298,1079,1,131,44,6,1:20.252,1:19.794,1:19.512,1079,1,131,6,5,10.0,66,2,199.755,1,hamilton
1079,2022,4,"Spanish Grand Prix",9299,1079,822,51,77,7,1:20.355,1:20.053,1:19.608,1079,822,51,7,6,8.0,66,8,194.802,822,bottas
1079,2022,4,"Spanish Grand Prix",9304,1079,839,214,31,12,1:20.880,1:20.638,\N,1079,839,214,12,7,6.0,66,6,195.845,839,ocon
1079,2022,4,"Spanish Grand Prix",9303,1079,846,1,4,11,1:20.838,1:20.471,\N,1079,846,1,11,8,4.0,66,5,196.568,846,norris
1079,2022,4,"Spanish Grand Prix",9309,1079,4,214,14,17,1:21.043,\N,\N,1079,4,214,20,9,2.0,65,9,194.344,4,alonso
1079,2022,4,"Spanish Grand Prix",9305,1079,852,213,22,13,1:20.707,1:20.639,\N,1079,852,213,13,10,1.0,65,10,193.831,852,tsunoda
1079,2022,4,"Spanish Grand Prix",9308,1079,20,117,5,16,1:20.954,\N,\N,1079,20,117,16,11,0.0,65,18,192.059,20,vettel
1079,2022,4,"Spanish Grand Prix",9301,1079,817,1,3,9,1:20.549,1:20.287,1:20.297,1079,817,1,9,12,0.0,65,15,192.816,817,ricciardo
1079,2022,4,"Spanish Grand Prix",9306,1079,842,213,10,14,1:20.719,1:20.861,\N,1079,842,213,14,13,0.0,65,12,193.477,842,gasly
1079,2022,4,"Spanish Grand Prix",9302,1079,854,210,47,10,1:20.683,1:20.436,1:20.368,1079,854,210,10,14,0.0,65,16,192.459,854,mick_schumacher
1079,2022,4,"Spanish Grand Prix",9310,1079,840,117,18,18,1:21.418,\N,\N,1079,840,117,17,15,0.0,65,11,193.724,840,stroll
1079,2022,4,"Spanish Grand Prix",9312,1079,849,3,6,20,1:21.915,\N,\N,1079,849,3,19,16,0.0,64,14,192.902,849,latifi
1079,2022,4,"Spanish Grand Prix",9300,1079,825,210,20,8,1:20.227,1:19.810,1:19.682,1079,825,210,8,17,0.0,64,17,192.261,825,kevin_magnussen
1079,2022,4,"Spanish Grand Prix",9311,1079,848,3,23,19,1:21.645,\N,\N,1079,848,3,18,18,0.0,64,19,190.641,848,albon
1079,2022,4,"Spanish Grand Prix",9307,1079,855,51,24,15,1:20.476,1:21.094,\N,1079,855,51,15,19,0.0,28,20,190.352,855,zhou
1079,2022,4,"Spanish Grand Prix",9293,1079,844,6,16,1,1:19.861,1:19.969,1:18.750,1079,844,6,1,20,0.0,27,13,193.381,844,leclerc
1080,2022,6,"Monaco Grand Prix",9315,1080,815,9,11,3,1:13.004,1:11.954,1:11.629,1080,815,9,3,1,25.0,64,4,158.010,815,perez
1080,2022,6,"Monaco Grand Prix",9314,1080,832,6,55,2,1:12.616,1:12.074,1:11.601,1080,832,6,2,2,18.0,64,7,157.197,832,sainz
1080,2022,6,"Monaco Grand Prix",9316,1080,830,9,1,4,1:12.993,1:12.117,1:11.666,1080,830,9,4,3,15.0,64,5,157.960,830,max_verstappen
1080,2022,6,"Monaco Grand Prix",9313,1080,844,6,16,1,1:12.569,1:11.864,1:11.376,1080,844,6,1,4,12.0,64,6,157.552,844,leclerc
1080,2022,6,"Monaco Grand Prix",9318,1080,847,131,63,6,1:12.787,1:12.617,1:12.112,1080,847,131,6,5,10.0,64,8,156.360,847,russell
1080,2022,6,"Monaco Grand Prix",9317,1080,846,1,4,5,1:12.927,1:12.266,1:11.849,1080,846,1,5,6,9.0,64,1,160.834,846,norris
1080,2022,6,"Monaco Grand Prix",9319,1080,4,214,14,7,1:13.394,1:12.688,1:12.247,1080,4,214,7,7,6.0,64,3,158.314,4,alonso
1080,2022,6,"Monaco Grand Prix",9320,1080,1,131,44,8,1:13.444,1:12.595,1:12.560,1080,1,131,8,8,4.0,64,9,155.605,1,hamilton
1080,2022,6,"Monaco Grand Prix",9324,1080,822,51,77,12,1:13.541,1:12.909,,1080,822,51,12,9,2.0,64,14,154.809,822,bottas
1080,2022,6,"Monaco Grand Prix",9321,1080,20,117,5,9,1:13.313,1:12.613,1:12.732,1080,20,117,9,10,1.0,64,12,154.893,20,vettel
1080,2022,6,"Monaco Grand Prix",9329,1080,842,213,10,17,1:13.660,,,1080,842,213,17,11,0.0,64,10,155.321,842,gasly
1080,2022,6,"Monaco Grand Prix",9322,1080,839,214,31,10,1:12.848,1:12.528,1:13.047,1080,839,214,10,12,0.0,64,13,154.867,839,ocon
1080,2022,6,"Monaco Grand Prix",9326,1080,817,1,3,14,1:13.338,1:12.964,,1080,817,1,14,13,0.0,64,11,154.945,817,ricciardo
1080,2022,6,"Monaco Grand Prix",9330,1080,840,117,18,18,1:13.678,,,1080,840,117,18,14,0.0,64,15,154.665,840,stroll
1080,2022,6,"Monaco Grand Prix",9331,1080,849,3,6,19,1:14.403,,,1080,849,3,19,15,0.0,63,18,152.880,849,latifi
1080,2022,6,"Monaco Grand Prix",9332,1080,855,51,24,20,1:15.606,,,1080,855,51,20,16,0.0,63,17,153.621,855,zhou
1080,2022,6,"Monaco Grand Prix",9323,1080,852,213,22,11,1:13.110,1:12.797,,1080,852,213,11,17,0.0,63,2,159.465,852,tsunoda
1080,2022,6,"Monaco Grand Prix",9328,1080,848,3,23,16,1:13.611,,,1080,848,3,16,18,0.0,48,16,153.969,848,albon
1080,2022,6,"Monaco Grand Prix",9327,1080,854,210,47,15,1:13.469,1:13.081,,1080,854,210,15,19,0.0,24,19,141.701,854,mick_schumacher
1080,2022,6,"Monaco Grand Prix",9325,1080,825,210,20,13,1:13.069,1:12.921,,1080,825,210,13,20,0.0,19,20,128.135,825,kevin_magnussen
1081,2022,73,"Azerbaijan Grand Prix",9335,1081,830,9,1,3,1:42.722,1:42.227,1:41.706,1081,830,9,3,1,25.0,51,2,203.779,830,max_verstappen
1081,2022,73,"Azerbaijan Grand Prix",9334,1081,815,9,11,2,1:42.733,1:41.955,1:41.641,1081,815,9,2,2,19.0,51,1,203.787,815,perez
1081,2022,73,"Azerbaijan Grand Prix",9337,1081,847,131,63,5,1:43.754,1:43.281,1:42.712,1081,847,131,5,3,15.0,51,4,201.636,847,russell
1081,2022,73,"Azerbaijan Grand Prix",9339,1081,1,131,44,7,1:43.939,1:43.182,1:42.924,1081,1,131,7,4,12.0,51,3,201.887,1,hamilton
1081,2022,73,"Azerbaijan Grand Prix",9338,1081,842,213,10,6,1:43.268,1:43.129,1:42.845,1081,842,213,6,5,10.0,51,16,199.143,842,gasly
1081,2022,73,"Azerbaijan Grand Prix",9341,1081,20,117,5,9,1:43.279,1:43.268,1:43.091,1081,20,117,9,6,8.0,51,12,199.719,20,vettel
1081,2022,73,"Azerbaijan Grand Prix",9342,1081,4,214,14,10,1:44.083,1:43.360,1:43.173,1081,4,214,10,7,6.0,51,8,200.120,4,alonso
1081,2022,73,"Azerbaijan Grand Prix",9344,1081,817,1,3,12,1:44.437,1:43.574,\N,1081,817,1,12,8,4.0,51,13,199.589,817,ricciardo
1081,2022,73,"Azerbaijan Grand Prix",9343,1081,846,1,4,11,1:44.237,1:43.398,\N,1081,846,1,11,9,2.0,51,9,200.105,846,norris
1081,2022,73,"Azerbaijan Grand Prix",9345,1081,839,214,31,13,1:43.903,1:43.585,\N,1081,839,214,13,10,1.0,51,14,199.551,839,ocon
1081,2022,73,"Azerbaijan Grand Prix",9347,1081,822,51,77,15,1:44.478,1:44.444,\N,1081,822,51,15,11,0.0,50,11,199.768,822,bottas
1081,2022,73,"Azerbaijan Grand Prix",9349,1081,848,3,23,17,1:44.719,\N,\N,1081,848,3,17,12,0.0,50,7,200.163,848,albon
1081,2022,73,"Azerbaijan Grand Prix",9340,1081,852,213,22,8,1:43.595,1:43.376,1:43.056,1081,852,213,8,13,0.0,50,5,200.987,852,tsunoda
1081,2022,73,"Azerbaijan Grand Prix",9352,1081,854,210,47,20,1:45.775,\N,\N,1081,854,210,20,14,0.0,50,15,199.343,854,mick_schumacher
1081,2022,73,"Azerbaijan Grand Prix",9350,1081,849,3,6,18,1:45.367,\N,\N,1081,849,3,18,15,0.0,50,20,197.209,849,latifi
1081,2022,73,"Azerbaijan Grand Prix",9351,1081,840,117,18,19,1:45.371,\N,\N,1081,840,117,19,16,0.0,46,10,200.029,840,stroll
1081,2022,73,"Azerbaijan Grand Prix",9348,1081,825,210,20,16,1:44.643,\N,\N,1081,825,210,16,17,0.0,31,18,198.648,825,kevin_magnussen
1081,2022,73,"Azerbaijan Grand Prix",9346,1081,855,51,24,14,1:43.777,1:43.790,\N,1081,855,51,14,18,0.0,23,17,198.769,855,zhou
1081,2022,73,"Azerbaijan Grand Prix",9333,1081,844,6,16,1,1:42.865,1:42.046,1:41.359,1081,844,6,1,19,0.0,21,6,200.972,844,leclerc
1081,2022,73,"Azerbaijan Grand Prix",9336,1081,832,6,55,4,1:42.957,1:42.088,1:41.814,1081,832,6,4,20,0.0,8,19,198.304,832,sainz
1082,2022,7,"Canadian Grand Prix",9353,1082,830,9,1,1,1:32.219,1:23.746,1:21.299,1082,830,9,1,1,25.0,70,2,207.012,830,max_verstappen
1082,2022,7,"Canadian Grand Prix",9355,1082,832,6,55,3,1:32.781,1:25.197,1:22.096,1082,832,6,3,2,19.0,70,1,207.258,832,sainz
1082,2022,7,"Canadian Grand Prix",9356,1082,1,131,44,4,1:33.841,1:25.543,1:22.891,1082,1,131,4,3,15.0,70,4,206.120,1,hamilton
1082,2022,7,"Canadian Grand Prix",9360,1082,847,131,63,8,1:33.160,1:24.950,1:23.557,1082,847,131,8,4,12.0,70,5,205.443,847,russell
1082,2022,7,"Canadian Grand Prix",9367,1082,844,6,16,15,1:33.008,\N,\N,1082,844,6,19,5,10.0,70,3,206.843,844,leclerc
1082,2022,7,"Canadian Grand Prix",9359,1082,839,214,31,7,1:33.012,1:26.135,1:23.529,1082,839,214,7,6,8.0,70,9,203.600,839,ocon
1082,2022,7,"Canadian Grand Prix",9363,1082,822,51,77,11,1:33.689,1:26.788,\N,1082,822,51,11,7,6.0,70,8,203.864,822,bottas
1082,2022,7,"Canadian Grand Prix",9362,1082,855,51,24,10,1:33.692,1:26.116,1:24.030,1082,855,51,10,8,4.0,70,7,204.084,855,zhou
1082,2022,7,"Canadian Grand Prix",9354,1082,4,214,14,2,1:32.277,1:24.848,1:21.944,1082,4,214,2,9,2.0,70,6,205.014,4,alonso
1082,2022,7,"Canadian Grand Prix",9370,1082,840,117,18,18,1:35.532,\N,\N,1082,840,117,17,10,1.0,70,10,202.782,840,stroll
1082,2022,7,"Canadian Grand Prix",9361,1082,817,1,3,9,1:33.636,1:26.375,1:23.749,1082,817,1,9,11,0.0,70,13,201.452,817,ricciardo
1082,2022,7,"Canadian Grand Prix",9369,1082,20,117,5,17,1:34.512,\N,\N,1082,20,117,16,12,0.0,70,15,201.390,20,vettel
1082,2022,7,"Canadian Grand Prix",9364,1082,848,3,23,12,1:34.047,1:26.858,\N,1082,848,3,12,13,0.0,70,14,201.403,848,albon
1082,2022,7,"Canadian Grand Prix",9368,1082,842,213,10,16,1:34.492,\N,\N,1082,842,213,15,14,0.0,70,12,201.768,842,gasly
1082,2022,7,"Canadian Grand Prix",9366,1082,846,1,4,14,1:34.066,\N,\N,1082,846,1,14,15,0.0,70,11,202.588,846,norris
1082,2022,7,"Canadian Grand Prix",9371,1082,849,3,6,19,1:35.660,\N,\N,1082,849,3,18,16,0.0,70,18,199.893,849,latifi
1082,2022,7,"Canadian Grand Prix",9357,1082,825,210,20,5,1:32.957,1:26.254,1:22.960,1082,825,210,5,17,0.0,70,16,201.158,825,kevin_magnussen
1082,2022,7,"Canadian Grand Prix",9372,1082,852,213,22,20,1:36.575,\N,\N,1082,852,213,20,18,0.0,47,17,200.482,852,tsunoda
1082,2022,7,"Canadian Grand Prix",9358,1082,854,210,47,6,1:33.707,1:25.684,1:23.356,1082,854,210,6,19,0.0,18,20,198.812,854,mick_schumacher
1082,2022,7,"Canadian Grand Prix",9365,1082,815,9,11,13,1:33.929,1:33.127,\N,1082,815,9,13,20,0.0,7,19,199.122,815,perez
1083,2022,9,"British Grand Prix",9373,1083,832,6,55,1,1:40.190,1:41.602,1:40.983,1083,832,6,1,1,25.0,52,2,233.530,832,sainz
1083,2022,9,"British Grand Prix",9376,1083,815,9,11,4,1:40.521,1:42.513,1:41.616,1083,815,9,4,2,18.0,52,3,233.212,815,perez
1083,2022,9,"British Grand Prix",9377,1083,1,131,44,5,1:40.428,1:41.062,1:41.995,1083,1,131,5,3,16.0,52,1,234.312,1,hamilton
1083,2022,9,"British Grand Prix",9375,1083,844,6,16,3,1:39.846,1:41.247,1:41.298,1083,844,6,3,4,12.0,52,4,232.330,844,leclerc
1083,2022,9,"British Grand Prix",9379,1083,4,214,14,7,1:41.598,1:42.209,1:42.116,1083,4,214,7,5,10.0,52,5,231.501,4,alonso
1083,2022,9,"British Grand Prix",9378,1083,846,1,4,6,1:41.515,1:41.821,1:42.084,1083,846,1,6,6,8.0,52,6,231.410,846,norris
1083,2022,9,"British Grand Prix",9374,1083,830,9,1,2,1:39.129,1:40.655,1:41.055,1083,830,9,2,7,6.0,52,8,229.633,830,max_verstappen
1083,2022,9,"British Grand Prix",9391,1083,854,210,47,19,1:42.708,\N,\N,1083,854,210,19,8,4.0,52,7,230.244,854,mick_schumacher
1083,2022,9,"British Grand Prix",9390,1083,20,117,5,18,1:42.666,\N,\N,1083,20,117,18,9,2.0,52,10,229.343,20,vettel
1083,2022,9,"British Grand Prix",9389,1083,825,210,20,17,1:42.159,\N,\N,1083,825,210,17,10,1.0,52,12,228.872,825,kevin_magnussen
1083,2022,9,"British Grand Prix",9392,1083,840,117,18,20,1:43.430,\N,\N,1083,840,117,20,11,0.0,52,9,229.571,840,stroll
1083,2022,9,"British Grand Prix",9382,1083,849,3,6,10,1:41.998,1:43.273,2:03.095,1083,849,3,10,12,0.0,52,13,227.339,849,latifi
1083,2022,9,"British Grand Prix",9386,1083,817,1,3,14,1:41.933,1:44.355,\N,1083,817,1,14,13,0.0,52,11,228.914,817,ricciardo
1083,2022,9,"British Grand Prix",9385,1083,852,213,22,13,1:41.893,1:44.311,\N,1083,852,213,13,14,0.0,52,15,226.016,852,tsunoda
1083,2022,9,"British Grand Prix",9387,1083,839,214,31,15,1:41.730,1:45.190,\N,1083,839,214,15,15,0.0,37,14,226.729,839,ocon
1083,2022,9,"British Grand Prix",9383,1083,842,213,10,11,1:41.680,1:43.702,\N,1083,842,213,11,16,0.0,26,16,224.148,842,gasly
1083,2022,9,"British Grand Prix",9384,1083,822,51,77,12,1:41.396,1:44.232,\N,1083,822,51,12,17,0.0,20,17,222.996,822,bottas
1083,2022,9,"British Grand Prix",9380,1083,847,131,63,8,1:40.028,1:41.725,1:42.161,1083,847,131,8,18,0.0,0,0,\N,847,russell
1083,2022,9,"British Grand Prix",9381,1083,855,51,24,9,1:40.791,1:42.640,1:42.719,1083,855,51,9,19,0.0,0,0,\N,855,zhou
1083,2022,9,"British Grand Prix",9388,1083,848,3,23,16,1:42.078,\N,\N,1083,848,3,16,20,0.0,0,0,\N,848,albon
1084,2022,70,"Austrian Grand Prix",9394,1084,844,6,16,2,1:05.419,1:05.287,1:05.013,1084,844,6,2,1,25.0,71,2,230.010,844,leclerc
1084,2022,70,"Austrian Grand Prix",9393,1084,830,9,1,1,1:05.852,1:05.374,1:04.984,1084,830,9,1,2,19.0,71,1,231.063,830,max_verstappen
1084,2022,70,"Austrian Grand Prix",9401,1084,1,131,44,9,1:06.079,1:05.475,1:13.151,1084,1,131,8,3,15.0,71,5,225.286,1,hamilton
1084,2022,70,"Austrian Grand Prix",9396,1084,847,131,63,4,1:06.235,1:05.697,1:05.431,1084,847,131,4,4,12.0,71,6,225.042,847,russell
1084,2022,70,"Austrian Grand Prix",9397,1084,839,214,31,5,1:06.468,1:05.993,1:05.726,1084,839,214,6,5,10.0,71,10,223.476,839,ocon
1084,2022,70,"Austrian Grand Prix",9399,1084,854,210,47,7,1:06.405,1:06.151,1:06.011,1084,854,210,9,6,8.0,70,11,223.264,854,mick_schumacher
1084,2022,70,"Austrian Grand Prix",9407,1084,846,1,4,15,1:06.330,1:25.847,\N,1084,846,1,10,7,6.0,70,8,224.298,846,norris
1084,2022,70,"Austrian Grand Prix",9398,1084,825,210,20,6,1:06.366,1:05.894,1:05.879,1084,825,210,7,8,4.0,70,14,222.265,825,kevin_magnussen
1084,2022,70,"Austrian Grand Prix",9408,1084,817,1,3,16,1:06.613,\N,\N,1084,817,1,11,9,2.0,70,13,222.309,817,ricciardo
1084,2022,70,"Austrian Grand Prix",9400,1084,4,214,14,8,1:06.016,1:06.082,1:06.103,1084,4,214,19,10,1.0,70,3,226.739,4,alonso
1084,2022,70,"Austrian Grand Prix",9404,1084,822,51,77,12,1:06.442,1:06.319,\N,1084,822,51,0,11,0.0,70,7,224.421,822,bottas
1084,2022,70,"Austrian Grand Prix",9403,1084,848,3,23,11,1:06.516,1:06.230,\N,1084,848,3,15,12,0.0,70,12,223.123,848,albon
1084,2022,70,"Austrian Grand Prix",9409,1084,840,117,18,17,1:06.847,\N,\N,1084,840,117,12,13,0.0,70,17,221.916,840,stroll
1084,2022,70,"Austrian Grand Prix",9410,1084,855,51,24,18,1:06.901,\N,\N,1084,855,51,13,14,0.0,70,9,224.053,855,zhou
1084,2022,70,"Austrian Grand Prix",9402,1084,842,213,10,10,1:06.589,1:06.160,\N,1084,842,213,14,15,0.0,70,18,221.739,842,gasly
1084,2022,70,"Austrian Grand Prix",9406,1084,852,213,22,14,1:06.463,1:06.851,\N,1084,852,213,16,16,0.0,70,16,221.995,852,tsunoda
1084,2022,70,"Austrian Grand Prix",9412,1084,20,117,5,20,1:07.083,\N,\N,1084,20,117,18,17,0.0,70,15,222.065,20,vettel
1084,2022,70,"Austrian Grand Prix",9395,1084,832,6,55,3,1:05.660,1:05.576,1:05.066,1084,832,6,3,18,0.0,56,4,226.438,832,sainz
1084,2022,70,"Austrian Grand Prix",9411,1084,849,3,6,19,1:07.003,\N,\N,1084,849,3,17,19,0.0,48,19,219.280,849,latifi
1084,2022,70,"Austrian Grand Prix",9405,1084,815,9,11,13,1:06.143,1:06.458,\N,1084,815,9,5,20,0.0,24,20,216.371,815,perez
1085,2022,34,"French Grand Prix",9414,1085,830,9,1,2,1:31.891,1:31.990,1:31.176,1085,830,9,2,1,25.0,53,2,215.724,830,max_verstappen
1085,2022,34,"French Grand Prix",9416,1085,1,131,44,4,1:33.041,1:32.274,1:31.765,1085,1,131,4,2,18.0,53,4,215.333,1,hamilton
1085,2022,34,"French Grand Prix",9418,1085,847,131,63,6,1:33.109,1:32.633,1:32.131,1085,847,131,6,3,15.0,53,3,215.598,847,russell
1085,2022,34,"French Grand Prix",9415,1085,815,9,11,3,1:32.354,1:32.120,1:31.335,1085,815,9,3,4,12.0,53,5,215.086,815,perez
1085,2022,34,"French Grand Prix",9421,1085,832,6,55,9,1:32.297,1:31.081,\N,1085,832,6,19,5,11.0,53,1,219.575,832,sainz
1085,2022,34,"French Grand Prix",9419,1085,4,214,14,7,1:32.819,1:32.631,1:32.552,1085,4,214,7,6,8.0,53,8,214.254,4,alonso
1085,2022,34,"French Grand Prix",9417,1085,846,1,4,5,1:32.672,1:32.777,1:32.032,1085,846,1,5,7,6.0,53,11,212.356,846,norris
1085,2022,34,"French Grand Prix",9424,1085,839,214,31,12,1:33.346,1:33.048,\N,1085,839,214,10,8,4.0,53,9,213.116,839,ocon
1085,2022,34,"French Grand Prix",9423,1085,817,1,3,11,1:33.404,1:32.922,\N,1085,817,1,9,9,2.0,53,14,212.151,817,ricciardo
1085,2022,34,"French Grand Prix",9429,1085,840,117,18,17,1:33.439,\N,\N,1085,840,117,15,10,1.0,53,15,212.040,840,stroll
1085,2022,34,"French Grand Prix",9426,1085,20,117,5,14,1:33.285,1:33.276,\N,1085,20,117,12,11,0.0,53,12,212.341,20,vettel
1085,2022,34,"French Grand Prix",9428,1085,842,213,10,16,1:33.439,\N,\N,1085,842,213,14,12,0.0,53,10,212.896,842,gasly
1085,2022,34,"French Grand Prix",9427,1085,848,3,23,15,1:33.423,1:33.307,\N,1085,848,3,13,13,0.0,53,16,212.010,848,albon
1085,2022,34,"French Grand Prix",9425,1085,822,51,77,13,1:33.034,1:33.052,\N,1085,822,51,11,14,0.0,53,6,214.685,822,bottas
1085,2022,34,"French Grand Prix",9431,1085,854,210,47,19,1:33.701,\N,\N,1085,854,210,17,15,0.0,53,13,212.290,854,mick_schumacher
1085,2022,34,"French Grand Prix",9430,1085,855,51,24,18,1:33.674,\N,\N,1085,855,51,16,16,0.0,47,18,211.649,855,zhou
1085,2022,34,"French Grand Prix",9432,1085,849,3,6,20,1:33.794,\N,\N,1085,849,3,18,17,0.0,40,19,211.050,849,latifi
1085,2022,34,"French Grand Prix",9422,1085,825,210,20,10,1:32.756,1:32.649,\N,1085,825,210,20,18,0.0,37,17,211.869,825,kevin_magnussen
1085,2022,34,"French Grand Prix",9413,1085,844,6,16,1,1:31.727,1:31.216,1:30.872,1085,844,6,1,19,0.0,17,7,214.411,844,leclerc
1085,2022,34,"French Grand Prix",9420,1085,852,213,22,8,1:33.394,1:32.836,1:32.780,1085,852,213,8,20,0.0,17,20,209.858,852,tsunoda
1086,2022,11,"Hungarian Grand Prix",9442,1086,830,9,1,10,1:18.509,1:17.703,1:18.823,1086,830,9,10,1,25.0,70,6,192.041,830,max_verstappen
1086,2022,11,"Hungarian Grand Prix",9439,1086,1,131,44,7,1:18.374,1:18.035,1:18.142,1086,1,131,7,2,19.0,70,1,193.787,1,hamilton
1086,2022,11,"Hungarian Grand Prix",9433,1086,847,131,63,1,1:18.407,1:18.154,1:17.377,1086,847,131,1,3,15.0,70,9,190.556,847,russell
1086,2022,11,"Hungarian Grand Prix",9434,1086,832,6,55,2,1:18.434,1:17.946,1:17.421,1086,832,6,2,4,12.0,70,4,192.336,832,sainz
1086,2022,11,"Hungarian Grand Prix",9443,1086,815,9,11,11,1:19.118,1:18.516,\N,1086,815,9,11,5,10.0,70,3,192.477,815,perez
1086,2022,11,"Hungarian Grand Prix",9435,1086,844,6,16,3,1:18.806,1:17.768,1:17.567,1086,844,6,3,6,8.0,70,2,193.227,844,leclerc
1086,2022,11,"Hungarian Grand Prix",9436,1086,846,1,4,4,1:18.653,1:18.121,1:17.769,1086,846,1,4,7,6.0,70,11,189.920,846,norris
1086,2022,11,"Hungarian Grand Prix",9438,1086,4,214,14,6,1:18.716,1:17.904,1:18.078,1086,4,214,6,8,4.0,69,18,187.804,4,alonso
1086,2022,11,"Hungarian Grand Prix",9437,1086,839,214,31,5,1:18.866,1:18.216,1:18.018,1086,839,214,5,9,2.0,69,20,187.424,839,ocon
1086,2022,11,"Hungarian Grand Prix",9450,1086,20,117,5,18,1:19.273,\N,\N,1086,20,117,18,10,1.0,69,10,190.423,20,vettel
1086,2022,11,"Hungarian Grand Prix",9446,1086,840,117,18,14,1:19.205,1:19.137,\N,1086,840,117,14,11,0.0,69,7,191.317,840,stroll
1086,2022,11,"Hungarian Grand Prix",9451,1086,842,213,10,19,1:19.527,\N,\N,1086,842,213,0,12,0.0,69,14,189.564,842,gasly
1086,2022,11,"Hungarian Grand Prix",9444,1086,855,51,24,12,1:18.973,1:18.573,\N,1086,855,51,12,13,0.0,69,5,192.268,855,zhou
